id,date,user,pc,to,cc,bcc,from,size,attachments
E005294,11/10/2010 04:21:00,leo.harris,LAP0004,peter.robinson@company.com,,,leo.harris@dtaa.com,15401342,7
E005295,12/24/2010 01:10:00,charlie.brown,LAP0001,alice.smith@company.com,frank.miller@dtaa.com,,charlie.brown@company.com,8424824,0
E005296,04/15/2010 17:14:00,bob.johnson,DSK0004,peter.robinson@partner.com,,,bob.johnson@company.com,45038085,0
E005297,01/29/2010 17:56:00,bob.johnson,DSK0002,eve.davis@external.com,frank.miller@dtaa.com,,bob.johnson@external.com,20047610,0
E005298,04/18/2010 23:09:00,diana.wilson,LAP0002,karen.green@external.com,,,diana.wilson@company.com,44347833,0
E005299,08/28/2010 12:48:00,eve.davis,LAP0004,diana.wilson@partner.com,,,eve.davis@company.com,32650555,0
E005300,04/06/2010 21:49:00,jack.white,DSK0004,peter.robinson@dtaa.com,diana.wilson@dtaa.com,mia.thompson@dtaa.com,jack.white@external.com,35941277,0
E005301,12/11/2010 19:59:00,eve.davis,LAP0003,noah.martin@company.com,,,eve.davis@company.com,16520299,6
E005302,02/08/2010 02:16:00,diana.wilson,LAP0001,alice.smith@company.com,,,diana.wilson@partner.com,9373397,0
E005303,04/15/2010 01:10:00,peter.robinson,DSK0001,frank.miller@external.com,charlie.brown@dtaa.com,,peter.robinson@partner.com,14309688,0
E005304,05/23/2010 17:52:00,diana.wilson,LAP0001,diana.wilson@company.com,,bob.johnson@dtaa.com,diana.wilson@external.com,23868156,1
E005305,07/07/2010 12:24:00,henry.clark,LAP0005,peter.robinson@partner.com,,,henry.clark@external.com,47141058,7
E005306,09/23/2010 08:23:00,frank.miller,DSK0003,leo.harris@external.com,jack.white@dtaa.com,,frank.miller@partner.com,48184433,1
E005307,06/26/2010 21:59:00,alice.smith,DSK0001,noah.martin@partner.com,,,alice.smith@dtaa.com,22300152,0
E005308,10/04/2010 11:12:00,frank.miller,DSK0002,diana.wilson@company.com,,,frank.miller@company.com,13028432,0
E005309,09/17/2010 00:29:00,frank.miller,DSK0005,karen.green@partner.com,,,frank.miller@company.com,42025779,0
E005310,09/18/2010 07:33:00,olivia.garcia,LAP0005,iris.lee@partner.com,charlie.brown@dtaa.com,,olivia.garcia@external.com,39087923,2
E005311,02/18/2010 03:45:00,mia.thompson,LAP0002,eve.davis@external.com,,,mia.thompson@company.com,42995867,1
E005312,04/11/2010 14:12:00,noah.martin,LAP0001,charlie.brown@external.com,leo.harris@dtaa.com,,noah.martin@dtaa.com,15037707,1
E005313,06/18/2010 08:51:00,alice.smith,LAP0002,peter.robinson@company.com,,,alice.smith@dtaa.com,33207802,1
E005314,09/28/2010 05:34:00,leo.harris,DSK0002,eve.davis@external.com,karen.green@dtaa.com,,leo.harris@company.com,45571093,0
E005315,03/06/2010 22:01:00,henry.clark,DSK0004,diana.wilson@company.com,,,henry.clark@external.com,44460228,4
E005316,09/02/2010 00:15:00,iris.lee,DSK0001,diana.wilson@partner.com,leo.harris@dtaa.com,,iris.lee@partner.com,12909126,0
E005317,12/24/2010 21:06:00,mia.thompson,DSK0004,eve.davis@external.com,,,mia.thompson@partner.com,44776752,1
E005318,09/29/2010 04:26:00,eve.davis,LAP0002,leo.harris@external.com,,,eve.davis@company.com,34461633,1
E005319,05/24/2010 03:53:00,eve.davis,LAP0004,frank.miller@company.com,karen.green@dtaa.com,mia.thompson@dtaa.com,eve.davis@dtaa.com,5306658,0
E005320,09/20/2010 19:54:00,bob.johnson,LAP0001,grace.taylor@company.com,,,bob.johnson@company.com,9738035,0
E005321,07/01/2010 04:06:00,noah.martin,LAP0001,charlie.brown@external.com,,,noah.martin@company.com,41763072,0
E005322,11/18/2010 20:17:00,jack.white,LAP0004,olivia.garcia@dtaa.com,jack.white@dtaa.com,,jack.white@partner.com,25105885,0
E005323,06/13/2010 17:16:00,mia.thompson,LAP0003,charlie.brown@external.com,,,mia.thompson@company.com,18416883,0
E005324,01/06/2010 12:44:00,alice.smith,DSK0003,charlie.brown@company.com,,,alice.smith@external.com,22558172,0
E005325,05/02/2010 08:07:00,karen.green,DSK0003,mia.thompson@dtaa.com,,,karen.green@partner.com,41650011,0
E005326,03/21/2010 03:02:00,iris.lee,DSK0005,leo.harris@external.com,,,iris.lee@company.com,12353360,0
E005327,01/16/2010 03:04:00,frank.miller,LAP0001,iris.lee@external.com,diana.wilson@dtaa.com,,frank.miller@dtaa.com,5183293,10
E005328,01/09/2010 09:19:00,olivia.garcia,DSK0002,bob.johnson@dtaa.com,,,olivia.garcia@dtaa.com,57941547,0
E005329,10/08/2010 14:49:00,grace.taylor,DSK0001,henry.clark@external.com,peter.robinson@dtaa.com,,grace.taylor@company.com,41060236,0
E005330,12/14/2010 19:47:00,noah.martin,LAP0005,iris.lee@external.com,,,noah.martin@dtaa.com,3079056,4
E005331,01/19/2010 06:12:00,olivia.garcia,LAP0005,frank.miller@company.com,olivia.garcia@dtaa.com,,olivia.garcia@partner.com,20849137,1
E005332,04/09/2010 23:27:00,karen.green,LAP0002,iris.lee@dtaa.com,diana.wilson@dtaa.com,,karen.green@partner.com,15817822,10
E005333,12/20/2010 08:22:00,noah.martin,LAP0003,grace.taylor@external.com,noah.martin@dtaa.com,,noah.martin@partner.com,41940666,8
E005334,03/01/2010 21:49:00,frank.miller,DSK0002,diana.wilson@company.com,mia.thompson@dtaa.com,,frank.miller@company.com,30203187,1
E005335,05/20/2010 17:54:00,karen.green,DSK0001,grace.taylor@company.com,iris.lee@dtaa.com,,karen.green@external.com,11615172,0
E005336,09/08/2010 14:24:00,frank.miller,DSK0001,diana.wilson@company.com,karen.green@dtaa.com,,frank.miller@company.com,2519939,1
E005337,05/30/2010 17:03:00,karen.green,DSK0005,grace.taylor@partner.com,,,karen.green@company.com,3711785,5
E005338,05/16/2010 04:22:00,frank.miller,LAP0001,mia.thompson@partner.com,,olivia.garcia@dtaa.com,frank.miller@partner.com,42868125,3
E005339,09/05/2010 21:17:00,henry.clark,DSK0001,grace.taylor@external.com,,,henry.clark@partner.com,32894072,0
E005340,03/13/2010 12:35:00,iris.lee,LAP0001,diana.wilson@company.com,noah.martin@dtaa.com,,iris.lee@company.com,19460207,0
E005341,04/30/2010 06:33:00,mia.thompson,LAP0002,iris.lee@partner.com,,,mia.thompson@dtaa.com,45036127,0
E005342,01/11/2010 21:16:00,leo.harris,LAP0001,iris.lee@partner.com,,,leo.harris@partner.com,7703119,1
E005343,08/09/2010 10:37:00,bob.johnson,LAP0003,mia.thompson@partner.com,,,bob.johnson@company.com,3800939,0
E005344,11/13/2010 05:25:00,diana.wilson,DSK0005,frank.miller@partner.com,,,diana.wilson@external.com,200358,2
E005345,06/15/2010 20:50:00,noah.martin,LAP0003,alice.smith@external.com,peter.robinson@dtaa.com,,noah.martin@external.com,27130004,0
E005346,07/26/2010 23:02:00,noah.martin,DSK0003,karen.green@dtaa.com,,olivia.garcia@dtaa.com,noah.martin@company.com,42588168,2
E005347,10/16/2010 13:42:00,frank.miller,LAP0002,peter.robinson@external.com,grace.taylor@dtaa.com,karen.green@dtaa.com,frank.miller@dtaa.com,39775856,0
E005348,03/09/2010 22:49:00,peter.robinson,DSK0004,grace.taylor@company.com,,iris.lee@dtaa.com,peter.robinson@partner.com,47196477,3
E005349,09/13/2010 11:03:00,mia.thompson,LAP0002,alice.smith@dtaa.com,mia.thompson@dtaa.com,,mia.thompson@external.com,46921875,0
E005350,02/09/2010 08:02:00,diana.wilson,DSK0002,karen.green@partner.com,grace.taylor@dtaa.com,,diana.wilson@dtaa.com,34303188,3
E005351,01/11/2010 23:48:00,peter.robinson,LAP0003,frank.miller@company.com,olivia.garcia@dtaa.com,olivia.garcia@dtaa.com,peter.robinson@dtaa.com,12255230,1
E005352,06/24/2010 21:39:00,karen.green,LAP0004,iris.lee@company.com,charlie.brown@dtaa.com,,karen.green@company.com,3501754,0
E005353,02/15/2010 19:46:00,jack.white,DSK0002,bob.johnson@dtaa.com,,,jack.white@company.com,10217746,6
E005354,12/26/2010 08:36:00,diana.wilson,DSK0003,karen.green@dtaa.com,,,diana.wilson@company.com,27678173,1
E005355,04/18/2010 12:59:00,grace.taylor,DSK0001,diana.wilson@dtaa.com,,,grace.taylor@company.com,28473484,2
E005356,07/19/2010 15:02:00,henry.clark,DSK0004,diana.wilson@dtaa.com,,,henry.clark@company.com,5748461,1
E005357,11/20/2010 12:42:00,iris.lee,DSK0001,noah.martin@dtaa.com,,alice.smith@dtaa.com,iris.lee@external.com,30907958,2
E005358,06/19/2010 20:39:00,karen.green,DSK0004,jack.white@partner.com,,,karen.green@dtaa.com,17241615,0
E005359,12/15/2010 04:28:00,charlie.brown,LAP0001,diana.wilson@partner.com,,,charlie.brown@partner.com,6116773,1
E005360,09/28/2010 18:11:00,henry.clark,DSK0004,mia.thompson@external.com,,,henry.clark@external.com,2222730,1
E005361,10/30/2010 20:55:00,alice.smith,LAP0005,iris.lee@external.com,grace.taylor@dtaa.com,mia.thompson@dtaa.com,alice.smith@partner.com,687811,1
E005362,08/03/2010 02:09:00,bob.johnson,LAP0005,charlie.brown@partner.com,,,bob.johnson@dtaa.com,10972212,10
E005363,11/06/2010 14:31:00,noah.martin,DSK0004,henry.clark@partner.com,,,noah.martin@partner.com,24313011,0
E005364,12/16/2010 00:15:00,peter.robinson,DSK0002,henry.clark@partner.com,,,peter.robinson@dtaa.com,48702967,0
E005365,02/05/2010 02:05:00,charlie.brown,DSK0005,henry.clark@dtaa.com,,,charlie.brown@dtaa.com,2556136,0
E005366,11/21/2010 09:06:00,charlie.brown,DSK0002,peter.robinson@company.com,,,charlie.brown@company.com,28361043,0
E005367,09/06/2010 11:09:00,jack.white,LAP0005,henry.clark@company.com,,,jack.white@company.com,1622244,1
E005368,04/26/2010 04:40:00,eve.davis,DSK0003,charlie.brown@partner.com,noah.martin@dtaa.com,,eve.davis@partner.com,23737541,0
E005369,05/27/2010 10:07:00,noah.martin,LAP0001,jack.white@dtaa.com,,,noah.martin@external.com,38833169,4
E005370,08/28/2010 13:22:00,jack.white,LAP0004,karen.green@dtaa.com,,,jack.white@company.com,2671172,6
E005371,11/22/2010 17:49:00,charlie.brown,LAP0004,grace.taylor@dtaa.com,alice.smith@dtaa.com,,charlie.brown@partner.com,47427289,5
E005372,04/05/2010 19:06:00,iris.lee,LAP0001,karen.green@external.com,,diana.wilson@dtaa.com,iris.lee@company.com,8107469,2
E005373,07/05/2010 17:46:00,bob.johnson,DSK0004,diana.wilson@external.com,leo.harris@dtaa.com,,bob.johnson@company.com,99031564,0
E005374,11/15/2010 09:54:00,alice.smith,DSK0002,frank.miller@partner.com,olivia.garcia@dtaa.com,,alice.smith@external.com,11612319,1
E005375,10/30/2010 07:35:00,iris.lee,DSK0002,bob.johnson@partner.com,,,iris.lee@external.com,12723614,0
E005376,03/22/2010 19:11:00,olivia.garcia,DSK0001,karen.green@company.com,,,olivia.garcia@partner.com,46339936,1
E005377,05/07/2010 10:20:00,bob.johnson,LAP0004,iris.lee@partner.com,,,bob.johnson@partner.com,45774245,0
E005378,04/08/2010 12:05:00,grace.taylor,DSK0004,olivia.garcia@partner.com,,,grace.taylor@dtaa.com,30914450,1
E005379,12/14/2010 06:40:00,eve.davis,LAP0002,leo.harris@partner.com,leo.harris@dtaa.com,,eve.davis@external.com,39065854,0
E005380,08/23/2010 21:56:00,leo.harris,LAP0003,alice.smith@dtaa.com,,,leo.harris@dtaa.com,48666708,0
E005381,10/16/2010 07:17:00,iris.lee,DSK0003,mia.thompson@partner.com,,,iris.lee@partner.com,27640770,10
E005382,07/18/2010 07:06:00,grace.taylor,LAP0005,alice.smith@dtaa.com,,,grace.taylor@partner.com,40610837,0
E005383,02/23/2010 05:17:00,karen.green,LAP0005,henry.clark@partner.com,olivia.garcia@dtaa.com,karen.green@dtaa.com,karen.green@dtaa.com,23651569,0
E005384,06/14/2010 04:12:00,iris.lee,LAP0001,noah.martin@partner.com,leo.harris@dtaa.com,,iris.lee@partner.com,42916444,0
E005385,07/19/2010 12:53:00,diana.wilson,DSK0002,eve.davis@partner.com,,,diana.wilson@dtaa.com,27384035,2
E005386,01/19/2010 18:01:00,eve.davis,DSK0004,leo.harris@partner.com,,,eve.davis@dtaa.com,13592617,8
E005387,03/01/2010 06:23:00,leo.harris,DSK0004,henry.clark@partner.com,jack.white@dtaa.com,,leo.harris@external.com,6943590,4
E005388,02/25/2010 11:46:00,charlie.brown,LAP0003,eve.davis@company.com,,,charlie.brown@partner.com,40167361,1
E005389,06/03/2010 03:24:00,leo.harris,DSK0001,bob.johnson@company.com,,grace.taylor@dtaa.com,leo.harris@company.com,9591874,0
E005390,01/16/2010 01:50:00,alice.smith,DSK0003,henry.clark@dtaa.com,,,alice.smith@external.com,26657428,0
E005391,03/25/2010 22:06:00,frank.miller,DSK0005,grace.taylor@external.com,bob.johnson@dtaa.com,,frank.miller@dtaa.com,26829486,1
E005392,11/12/2010 11:40:00,grace.taylor,LAP0003,grace.taylor@company.com,bob.johnson@dtaa.com,,grace.taylor@external.com,37522559,3
E005393,09/10/2010 17:50:00,karen.green,DSK0002,charlie.brown@external.com,,,karen.green@dtaa.com,34830635,0
E005394,06/01/2010 17:40:00,bob.johnson,LAP0003,charlie.brown@external.com,,,bob.johnson@external.com,50958352,0
E005395,03/29/2010 23:18:00,charlie.brown,DSK0005,charlie.brown@partner.com,henry.clark@dtaa.com,,charlie.brown@company.com,25900564,2
E005396,12/07/2010 21:31:00,charlie.brown,LAP0001,eve.davis@partner.com,,,charlie.brown@dtaa.com,41643131,0
E005397,05/17/2010 00:25:00,alice.smith,LAP0005,henry.clark@external.com,charlie.brown@dtaa.com,,alice.smith@company.com,3861458,1
E005398,01/02/2010 08:36:00,diana.wilson,DSK0003,frank.miller@external.com,,,diana.wilson@company.com,33269398,1
E005399,05/02/2010 09:49:00,frank.miller,LAP0002,karen.green@external.com,eve.davis@dtaa.com,,frank.miller@company.com,36824301,3
E005400,05/11/2010 18:59:00,grace.taylor,LAP0001,eve.davis@external.com,olivia.garcia@dtaa.com,,grace.taylor@dtaa.com,12495878,0
E005401,01/16/2010 00:13:00,leo.harris,LAP0002,charlie.brown@dtaa.com,,,leo.harris@dtaa.com,19391998,3
E005402,03/26/2010 05:38:00,olivia.garcia,DSK0002,alice.smith@partner.com,bob.johnson@dtaa.com,,olivia.garcia@external.com,12616566,6
E005403,07/01/2010 02:59:00,karen.green,LAP0005,mia.thompson@partner.com,,,karen.green@external.com,5406377,9
E005404,11/09/2010 15:01:00,eve.davis,DSK0001,frank.miller@partner.com,,,eve.davis@dtaa.com,2443025,0
E005405,02/27/2010 03:24:00,noah.martin,DSK0004,mia.thompson@partner.com,,charlie.brown@dtaa.com,noah.martin@external.com,11729334,1
E005406,01/02/2010 15:17:00,iris.lee,LAP0005,leo.harris@external.com,,,iris.lee@company.com,18215020,0
E005407,08/09/2010 04:42:00,peter.robinson,LAP0001,jack.white@dtaa.com,,,peter.robinson@external.com,31156529,0
E005408,09/24/2010 07:33:00,eve.davis,DSK0001,eve.davis@partner.com,frank.miller@dtaa.com,,eve.davis@dtaa.com,34698220,0
E005409,08/03/2010 21:02:00,henry.clark,LAP0005,peter.robinson@dtaa.com,,olivia.garcia@dtaa.com,henry.clark@dtaa.com,33355644,0
E005410,07/03/2010 17:34:00,frank.miller,DSK0002,peter.robinson@partner.com,,,frank.miller@partner.com,33595270,2
E005411,03/26/2010 05:57:00,eve.davis,LAP0005,noah.martin@dtaa.com,,,eve.davis@partner.com,5965275,0
E005412,01/04/2010 12:59:00,leo.harris,LAP0005,iris.lee@partner.com,karen.green@dtaa.com,,leo.harris@company.com,7965770,0
E005413,03/04/2010 15:57:00,henry.clark,LAP0001,grace.taylor@external.com,,,henry.clark@company.com,9604856,0
E005414,02/13/2010 02:46:00,bob.johnson,DSK0005,peter.robinson@external.com,,,bob.johnson@dtaa.com,9977796,3
E005415,02/18/2010 09:39:00,jack.white,LAP0003,grace.taylor@company.com,charlie.brown@dtaa.com,,jack.white@company.com,38934610,0
E005416,01/04/2010 10:52:00,frank.miller,DSK0003,peter.robinson@dtaa.com,charlie.brown@dtaa.com,,frank.miller@partner.com,42291695,0
E005417,10/07/2010 00:50:00,noah.martin,DSK0003,charlie.brown@company.com,,,noah.martin@external.com,25625251,0
E005418,06/20/2010 10:56:00,olivia.garcia,DSK0001,grace.taylor@external.com,,,olivia.garcia@dtaa.com,13917125,1
E005419,01/28/2010 11:30:00,karen.green,LAP0001,frank.miller@company.com,eve.davis@dtaa.com,,karen.green@partner.com,43646659,1
E005420,03/22/2010 01:42:00,henry.clark,LAP0005,iris.lee@dtaa.com,olivia.garcia@dtaa.com,,henry.clark@partner.com,36523899,10
E005421,03/13/2010 15:34:00,noah.martin,DSK0003,alice.smith@dtaa.com,,,noah.martin@external.com,37444543,4
E005422,01/30/2010 12:48:00,charlie.brown,DSK0004,charlie.brown@company.com,,,charlie.brown@external.com,18327232,2
E005423,08/26/2010 11:48:00,jack.white,LAP0003,eve.davis@external.com,,,jack.white@external.com,35449049,0
E005424,10/17/2010 11:26:00,charlie.brown,DSK0004,iris.lee@partner.com,,,charlie.brown@external.com,48100241,0
E005425,08/19/2010 00:07:00,bob.johnson,LAP0005,karen.green@company.com,,,bob.johnson@external.com,31287420,7
E005426,09/06/2010 17:36:00,jack.white,DSK0002,bob.johnson@dtaa.com,,,jack.white@external.com,9857021,0
E005427,10/07/2010 03:26:00,henry.clark,LAP0005,noah.martin@external.com,,,henry.clark@dtaa.com,36313865,3
E005428,01/02/2010 02:32:00,grace.taylor,DSK0004,leo.harris@external.com,leo.harris@dtaa.com,,grace.taylor@dtaa.com,20038323,2
E005429,03/14/2010 07:28:00,eve.davis,DSK0001,charlie.brown@company.com,,,eve.davis@dtaa.com,29204448,0
E005430,04/12/2010 22:02:00,leo.harris,DSK0003,frank.miller@external.com,,,leo.harris@partner.com,3151918,1
E005431,01/21/2010 09:34:00,eve.davis,DSK0005,diana.wilson@dtaa.com,,,eve.davis@external.com,3832934,0
E005432,09/10/2010 06:03:00,peter.robinson,LAP0005,eve.davis@partner.com,,,peter.robinson@dtaa.com,43917730,3
E005433,06/11/2010 09:25:00,eve.davis,DSK0002,frank.miller@dtaa.com,,grace.taylor@dtaa.com,eve.davis@dtaa.com,42746768,1
E005434,12/15/2010 01:45:00,noah.martin,DSK0004,peter.robinson@partner.com,,,noah.martin@partner.com,28087292,3
E005435,12/25/2010 10:19:00,charlie.brown,DSK0003,noah.martin@external.com,,,charlie.brown@company.com,16990106,0
E005436,04/03/2010 06:47:00,bob.johnson,DSK0004,diana.wilson@dtaa.com,karen.green@dtaa.com,,bob.johnson@external.com,16431841,10
E005437,11/08/2010 17:17:00,jack.white,DSK0005,olivia.garcia@external.com,,,jack.white@partner.com,28046466,0
E005438,05/10/2010 13:21:00,karen.green,LAP0001,diana.wilson@dtaa.com,,,karen.green@partner.com,25551407,0
E005439,07/02/2010 11:29:00,leo.harris,DSK0001,peter.robinson@external.com,,olivia.garcia@dtaa.com,leo.harris@company.com,22700960,0
E005440,12/20/2010 02:41:00,grace.taylor,LAP0005,peter.robinson@partner.com,,,grace.taylor@company.com,36349763,0
E005441,09/17/2010 21:10:00,mia.thompson,LAP0001,eve.davis@dtaa.com,,,mia.thompson@company.com,6877855,0
E005442,10/29/2010 04:42:00,jack.white,LAP0004,mia.thompson@external.com,bob.johnson@dtaa.com,,jack.white@dtaa.com,13171386,0
E005443,10/16/2010 07:40:00,diana.wilson,LAP0003,eve.davis@partner.com,,,diana.wilson@company.com,40692389,0
E005444,06/29/2010 14:23:00,mia.thompson,DSK0004,alice.smith@external.com,,,mia.thompson@dtaa.com,12598734,1
E005445,10/15/2010 16:04:00,jack.white,DSK0003,henry.clark@company.com,,olivia.garcia@dtaa.com,jack.white@partner.com,12544177,0
E005446,03/09/2010 06:27:00,peter.robinson,DSK0001,iris.lee@partner.com,,,peter.robinson@partner.com,25974816,0
E005447,04/09/2010 14:44:00,eve.davis,DSK0001,karen.green@company.com,bob.johnson@dtaa.com,,eve.davis@dtaa.com,35022056,0
E005448,02/17/2010 20:34:00,charlie.brown,DSK0005,noah.martin@external.com,alice.smith@dtaa.com,,charlie.brown@partner.com,1570699,2
E005449,04/02/2010 19:31:00,iris.lee,LAP0004,karen.green@partner.com,henry.clark@dtaa.com,,iris.lee@dtaa.com,26628957,2
E005450,07/26/2010 18:49:00,charlie.brown,LAP0003,charlie.brown@dtaa.com,,,charlie.brown@external.com,41877536,10
E005451,02/21/2010 22:15:00,jack.white,LAP0005,olivia.garcia@external.com,,,jack.white@partner.com,10381508,0
E005452,04/23/2010 07:30:00,henry.clark,DSK0003,iris.lee@dtaa.com,,,henry.clark@company.com,21272831,1
E005453,06/17/2010 08:48:00,olivia.garcia,LAP0005,henry.clark@external.com,,,olivia.garcia@company.com,15936056,0
E005454,02/25/2010 04:49:00,eve.davis,LAP0005,peter.robinson@company.com,grace.taylor@dtaa.com,,eve.davis@partner.com,48690694,1
E005455,05/28/2010 00:58:00,alice.smith,DSK0002,mia.thompson@partner.com,,jack.white@dtaa.com,alice.smith@company.com,26182682,2
E005456,11/18/2010 09:54:00,eve.davis,DSK0001,charlie.brown@dtaa.com,mia.thompson@dtaa.com,,eve.davis@dtaa.com,8786519,0
E005457,07/06/2010 09:29:00,olivia.garcia,DSK0002,iris.lee@company.com,olivia.garcia@dtaa.com,henry.clark@dtaa.com,olivia.garcia@dtaa.com,654120,1
E005458,05/30/2010 22:50:00,noah.martin,DSK0003,charlie.brown@dtaa.com,,,noah.martin@dtaa.com,46299104,0
E005459,07/28/2010 13:37:00,karen.green,LAP0002,jack.white@company.com,,,karen.green@company.com,46106334,0
E005460,03/31/2010 14:43:00,karen.green,DSK0002,bob.johnson@dtaa.com,,charlie.brown@dtaa.com,karen.green@external.com,9034665,1
E005461,11/17/2010 02:12:00,bob.johnson,DSK0002,jack.white@external.com,,,bob.johnson@partner.com,10210463,8
E005462,01/01/2011 07:15:00,frank.miller,DSK0004,noah.martin@company.com,,,frank.miller@dtaa.com,21880802,1
E005463,09/03/2010 01:36:00,mia.thompson,DSK0003,charlie.brown@dtaa.com,,,mia.thompson@company.com,32924582,0
E005464,10/22/2010 15:37:00,mia.thompson,DSK0005,peter.robinson@dtaa.com,,,mia.thompson@partner.com,30979455,0
E005465,08/15/2010 10:15:00,jack.white,DSK0002,karen.green@partner.com,,,jack.white@company.com,46528544,0
